DriverCode,Grand Prix,Year,Pos,FinPos
KOB,Japan,2012,3,3
GRO,Japan,2012,4,19
PER,Japan,2012,5,NC
ALO,Japan,2012,6,NC
RAI,Japan,2012,7,6
BUT,Japan,2012,8,4
HAM,Japan,2012,9,5
MAS,Japan,2012,10,2
DIR,Japan,2012,11,12
MAL,Japan,2012,12,8
ROS,Japan,2012,13,NC
RIC,Japan,2012,14,10
HUL,Japan,2012,15,7
SEN,Japan,2012,16,14
KOV,Japan,2012,17,15
GLO,Japan,2012,18,16
VER,Japan,2012,19,13
DLR,Japan,2012,20,18
PIC,Japan,2012,21,NC
PET,Japan,2012,22,17
MSC,Japan,2012,23,11
KAR,Japan,2012,24,NC
HAM,Malaysia,2012,1,3
BUT,Malaysia,2012,2,14
MSC,Malaysia,2012,3,10
WEB,Malaysia,2012,4,4
VET,Malaysia,2012,5,11
GRO,Malaysia,2012,6,NC
ROS,Malaysia,2012,7,13
ALO,Malaysia,2012,8,1
PER,Malaysia,2012,9,2
RAI,Malaysia,2012,10,5
MAL,Malaysia,2012,11,19
MAS,Malaysia,2012,12,15
SEN,Malaysia,2012,13,6
DIR,Malaysia,2012,14,7
RIC,Malaysia,2012,15,12
HUL,Malaysia,2012,16,9
KOB,Malaysia,2012,17,NC
VER,Malaysia,2012,18,8
PET,Malaysia,2012,19,16
GLO,Malaysia,2012,20,17
PIC,Malaysia,2012,21,20
DLR,Malaysia,2012,22,21
KAR,Malaysia,2012,23,22
KOV,Malaysia,2012,24,18
WEB,Monaco,2012,1,1
ROS,Monaco,2012,2,2
HAM,Monaco,2012,3,5
GRO,Monaco,2012,4,NC
ALO,Monaco,2012,5,3
MSC,Monaco,2012,6,NC
MAS,Monaco,2012,7,6
RAI,Monaco,2012,8,9
VET,Monaco,2012,9,4
HUL,Monaco,2012,10,8
KOB,Monaco,2012,11,NC
BUT,Monaco,2012,12,16
SEN,Monaco,2012,13,10
DIR,Monaco,2012,14,7
RIC,Monaco,2012,15,NC
VER,Monaco,2012,16,12
KOV,Monaco,2012,17,13
PET,Monaco,2012,18,NC
GLO,Monaco,2012,19,14
DLR,Monaco,2012,20,NC
PIC,Monaco,2012,21,NC
KAR,Monaco,2012,22,15
PER,Monaco,2012,23,11
MAL,Monaco,2012,24,NC
HAM,Singapore,2012,1,NC
MAL,Singapore,2012,2,NC
VET,Singapore,2012,3,1
BUT,Singapore,2012,4,2
ALO,Singapore,2012,5,3
DIR,Singapore,2012,6,4
WEB,Singapore,2012,7,11
GRO,Singapore,2012,8,7
MSC,Singapore,2012,9,NC
ROS,Singapore,2012,10,5
HUL,Singapore,2012,11,14
RAI,Singapore,2012,12,6
MAS,Singapore,2012,13,8
PER,Singapore,2012,14,10
RIC,Singapore,2012,15,9
VER,Singapore,2012,16,NC
KOB,Singapore,2012,17,13
PET,Singapore,2012,18,19
KOV,Singapore,2012,19,15
GLO,Singapore,2012,20,12
PIC,Singapore,2012,21,16
SEN,Singapore,2012,22,18
KAR,Singapore,2012,23,NC
DLR,Singapore,2012,24,17
WEB,South Korea,2012,1,2
VET,South Korea,2012,2,1
HAM,South Korea,2012,3,10
ALO,South Korea,2012,4,3
RAI,South Korea,2012,5,5
MAS,South Korea,2012,6,4
GRO,South Korea,2012,7,7
HUL,South Korea,2012,8,6
ROS,South Korea,2012,9,NC
MSC,South Korea,2012,10,13
BUT,South Korea,2012,11,NC
PER,South Korea,2012,12,11
KOB,South Korea,2012,13,NC
DIR,South Korea,2012,14,12
MAL,South Korea,2012,15,14
VER,South Korea,2012,16,8
SEN,South Korea,2012,17,15
PET,South Korea,2012,18,16
KOV,South Korea,2012,19,17
GLO,South Korea,2012,20,18
RIC,South Korea,2012,21,9
DLR,South Korea,2012,22,NC
KAR,South Korea,2012,23,20
PIC,South Korea,2012,24,19
MAL,Spain,2012,1,1
ALO,Spain,2012,2,2
GRO,Spain,2012,3,4
RAI,Spain,2012,4,3
PER,Spain,2012,5,NC
ROS,Spain,2012,6,7
VET,Spain,2012,7,6
MSC,Spain,2012,8,NC
KOB,Spain,2012,9,5
BUT,Spain,2012,10,9
WEB,Spain,2012,11,11
DIR,Spain,2012,12,14
HUL,Spain,2012,13,10
VER,Spain,2012,14,12
RIC,Spain,2012,15,13
MAS,Spain,2012,16,15
SEN,Spain,2012,17,NC
PET,Spain,2012,18,17
KOV,Spain,2012,19,16
PIC,Spain,2012,20,NC
GLO,Spain,2012,21,18
DLR,Spain,2012,22,19
KAR,Spain,2012,23,NC
HAM,Spain,2012,24,8
VET,United States,2012,1,2
HAM,United States,2012,2,1
WEB,United States,2012,3,NC
RAI,United States,2012,4,6
MSC,United States,2012,5,16
HUL,United States,2012,6,8
ALO,United States,2012,7,3
GRO,United States,2012,8,7
MAL,United States,2012,9,9
SEN,United States,2012,10,10
MAS,United States,2012,11,4
BUT,United States,2012,12,5
DIR,United States,2012,13,15
VER,United States,2012,14,NC
PER,United States,2012,15,11
KOB,United States,2012,16,14
ROS,United States,2012,17,13
RIC,United States,2012,18,12
GLO,United States,2012,19,19
PIC,United States,2012,20,20
PET,United States,2012,21,17
KOV,United States,2012,22,18
DLR,United States,2012,23,21
KAR,United States,2012,24,22
WEB,Abu Dhabi,2013,1,2
VET,Abu Dhabi,2013,2,1
ROS,Abu Dhabi,2013,3,3
HAM,Abu Dhabi,2013,4,7
HUL,Abu Dhabi,2013,5,14
GRO,Abu Dhabi,2013,6,4
MAS,Abu Dhabi,2013,7,8
PER,Abu Dhabi,2013,8,9
RIC,Abu Dhabi,2013,9,16
ALO,Abu Dhabi,2013,10,5
DIR,Abu Dhabi,2013,11,6
BUT,Abu Dhabi,2013,12,12
VER,Abu Dhabi,2013,13,17
MAL,Abu Dhabi,2013,14,11
BOT,Abu Dhabi,2013,15,15
GUT,Abu Dhabi,2013,16,13
SUT,Abu Dhabi,2013,17,10
VDG,Abu Dhabi,2013,18,18
PIC,Abu Dhabi,2013,19,19
CHI,Abu Dhabi,2013,20,21
BIA,Abu Dhabi,2013,21,20
RAI,Abu Dhabi,2013,22,NC
VET,Australia,2013,1,3
WEB,Australia,2013,2,6
HAM,Australia,2013,3,5
MAS,Australia,2013,4,4
ALO,Australia,2013,5,2
ROS,Australia,2013,6,NC
RAI,Australia,2013,7,1
GRO,Australia,2013,8,10
DIR,Australia,2013,9,8
BUT,Australia,2013,10,9
HUL,Australia,2013,11,NC
SUT,Australia,2013,12,7
VER,Australia,2013,13,12
RIC,Australia,2013,14,NC
PER,Australia,2013,15,11
BOT,Australia,2013,16,14
MAL,Australia,2013,17,NC
GUT,Australia,2013,18,13
BIA,Australia,2013,19,15
CHI,Australia,2013,20,17
VDG,Australia,2013,21,18
PIC,Australia,2013,22,16
ROS,Bahrain,2013,1,9
VET,Bahrain,2013,2,1
ALO,Bahrain,2013,3,8
MAS,Bahrain,2013,4,15
DIR,Bahrain,2013,5,4
SUT,Bahrain,2013,6,13
WEB,Bahrain,2013,7,7
RAI,Bahrain,2013,8,2
HAM,Bahrain,2013,9,5
BUT,Bahrain,2013,10,10
GRO,Bahrain,2013,11,3
PER,Bahrain,2013,12,6
RIC,Bahrain,2013,13,16
HUL,Bahrain,2013,14,12
BOT,Bahrain,2013,15,14
VER,Bahrain,2013,16,NC
MAL,Bahrain,2013,17,11
PIC,Bahrain,2013,18,17
BIA,Bahrain,2013,19,19
VDG,Bahrain,2013,20,21
CHI,Bahrain,2013,21,20
GUT,Bahrain,2013,22,18
HAM,Belgium,2013,1,3
VET,Belgium,2013,2,1
WEB,Belgium,2013,3,5
ROS,Belgium,2013,4,4
DIR,Belgium,2013,5,NC
BUT,Belgium,2013,6,6
GRO,Belgium,2013,7,8
RAI,Belgium,2013,8,NC
ALO,Belgium,2013,9,2
MAS,Belgium,2013,10,7
HUL,Belgium,2013,11,13
SUT,Belgium,2013,12,9
PER,Belgium,2013,13,11
VDG,Belgium,2013,14,16
BIA,Belgium,2013,15,18
CHI,Belgium,2013,16,19
MAL,Belgium,2013,17,17
VER,Belgium,2013,18,12
RIC,Belgium,2013,19,10
BOT,Belgium,2013,20,15
GUT,Belgium,2013,21,14
PIC,Belgium,2013,22,NC
VET,Brazil,2013,1,1
ROS,Brazil,2013,2,5
ALO,Brazil,2013,3,3
WEB,Brazil,2013,4,2
HAM,Brazil,2013,5,9
GRO,Brazil,2013,6,NC
RIC,Brazil,2013,7,10
VER,Brazil,2013,8,15
MAS,Brazil,2013,9,7
HUL,Brazil,2013,10,8
KOV,Brazil,2013,11,14
DIR,Brazil,2013,12,11
BOT,Brazil,2013,13,NC
BUT,Brazil,2013,14,4
SUT,Brazil,2013,15,13
MAL,Brazil,2013,16,16
GUT,Brazil,2013,17,12
PIC,Brazil,2013,18,NC
PER,Brazil,2013,19,6
VDG,Brazil,2013,20,18
BIA,Brazil,2013,21,17
CHI,Brazil,2013,22,19
VET,Canada,2013,1,1
HAM,Canada,2013,2,3
BOT,Canada,2013,3,14
ROS,Canada,2013,4,5
WEB,Canada,2013,5,4
ALO,Canada,2013,6,2
VER,Canada,2013,7,6
SUT,Canada,2013,8,10
HUL,Canada,2013,9,NC
RAI,Canada,2013,10,9
RIC,Canada,2013,11,15
PER,Canada,2013,12,11
MAL,Canada,2013,13,16
BUT,Canada,2013,14,12
GUT,Canada,2013,15,20
MAS,Canada,2013,16,8
DIR,Canada,2013,17,7
PIC,Canada,2013,18,18
BIA,Canada,2013,19,17
CHI,Canada,2013,20,19
VDG,Canada,2013,21,NC
GRO,Canada,2013,22,13
HAM,China,2013,1,3
RAI,China,2013,2,2
ALO,China,2013,3,1
ROS,China,2013,4,NC
MAS,China,2013,5,6
GRO,China,2013,6,9
RIC,China,2013,7,7
BUT,China,2013,8,5
VET,China,2013,9,4
HUL,China,2013,10,10
DIR,China,2013,11,8
PER,China,2013,12,11
SUT,China,2013,13,NC
MAL,China,2013,14,14
VER,China,2013,15,12
BOT,China,2013,16,13
GUT,China,2013,17,NC
BIA,China,2013,18,15
CHI,China,2013,19,17
PIC,China,2013,20,16
VDG,China,2013,21,18
WEB,China,2013,22,NC
HAM,Germany,2013,1,5
VET,Germany,2013,2,1
WEB,Germany,2013,3,7
RAI,Germany,2013,4,2
GRO,Germany,2013,5,3
RIC,Germany,2013,6,12
MAS,Germany,2013,7,NC
ALO,Germany,2013,8,4
BUT,Germany,2013,9,6
HUL,Germany,2013,10,10
ROS,Germany,2013,11,9
DIR,Germany,2013,12,11
PER,Germany,2013,13,8
GUT,Germany,2013,14,14
SUT,Germany,2013,15,13
VER,Germany,2013,16,NC
BOT,Germany,2013,17,16
MAL,Germany,2013,18,15
BIA,Germany,2013,19,NC
VDG,Germany,2013,20,18
CHI,Germany,2013,21,19
PIC,Germany,2013,22,17
HAM,Great Britain,2013,1,4
ROS,Great Britain,2013,2,1
VET,Great Britain,2013,3,NC
WEB,Great Britain,2013,4,2
RIC,Great Britain,2013,5,8
SUT,Great Britain,2013,6,7
GRO,Great Britain,2013,7,19
RAI,Great Britain,2013,8,5
ALO,Great Britain,2013,9,3
BUT,Great Britain,2013,10,13
MAS,Great Britain,2013,11,6
VER,Great Britain,2013,12,NC
PER,Great Britain,2013,13,20
HUL,Great Britain,2013,14,10
MAL,Great Britain,2013,15,11
BOT,Great Britain,2013,16,12
GUT,Great Britain,2013,17,14
PIC,Great Britain,2013,18,15
BIA,Great Britain,2013,19,16
CHI,Great Britain,2013,20,17
DIR,Great Britain,2013,21,9
VDG,Great Britain,2013,22,18
HAM,Hungary,2013,1,1
VET,Hungary,2013,2,3
GRO,Hungary,2013,3,6
ROS,Hungary,2013,4,19
ALO,Hungary,2013,5,5
RAI,Hungary,2013,6,2
MAS,Hungary,2013,7,8
RIC,Hungary,2013,8,13
PER,Hungary,2013,9,9
WEB,Hungary,2013,10,4
SUT,Hungary,2013,11,NC
HUL,Hungary,2013,12,11
BUT,Hungary,2013,13,7
VER,Hungary,2013,14,12
MAL,Hungary,2013,15,10
BOT,Hungary,2013,16,NC
GUT,Hungary,2013,17,NC
DIR,Hungary,2013,18,18
PIC,Hungary,2013,19,15
VDG,Hungary,2013,20,14
BIA,Hungary,2013,21,16
CHI,Hungary,2013,22,17
VET,India,2013,1,1
ROS,India,2013,2,2
HAM,India,2013,3,6
WEB,India,2013,4,NC
MAS,India,2013,5,4
RAI,India,2013,6,7
HUL,India,2013,7,19
ALO,India,2013,8,11
PER,India,2013,9,5
BUT,India,2013,10,14
RIC,India,2013,11,10
DIR,India,2013,12,8
SUT,India,2013,13,9
VER,India,2013,14,13
BOT,India,2013,15,16
GUT,India,2013,16,15
GRO,India,2013,17,3
MAL,India,2013,18,12
BIA,India,2013,19,18
VDG,India,2013,20,NC
PIC,India,2013,21,NC
CHI,India,2013,22,17
VET,Italy,2013,1,1
WEB,Italy,2013,2,3
HUL,Italy,2013,3,5
MAS,Italy,2013,4,4
ALO,Italy,2013,5,2
ROS,Italy,2013,6,6
RIC,Italy,2013,7,7
PER,Italy,2013,8,12
BUT,Italy,2013,9,10
VER,Italy,2013,10,NC
RAI,Italy,2013,11,11
HAM,Italy,2013,12,9
GRO,Italy,2013,13,8
MAL,Italy,2013,14,14
DIR,Italy,2013,15,NC
GUT,Italy,2013,16,13
SUT,Italy,2013,17,16
BOT,Italy,2013,18,15
VDG,Italy,2013,19,18
PIC,Italy,2013,20,17
BIA,Italy,2013,21,19
CHI,Italy,2013,22,20
WEB,Japan,2013,1,2
VET,Japan,2013,2,1
HAM,Japan,2013,3,NC
GRO,Japan,2013,4,3
MAS,Japan,2013,5,10
ROS,Japan,2013,6,8
HUL,Japan,2013,7,6
ALO,Japan,2013,8,4
RAI,Japan,2013,9,5
BUT,Japan,2013,10,9
PER,Japan,2013,11,15
DIR,Japan,2013,12,11
BOT,Japan,2013,13,17
GUT,Japan,2013,14,7
MAL,Japan,2013,15,16
RIC,Japan,2013,16,13
VER,Japan,2013,17,12
CHI,Japan,2013,18,19
VDG,Japan,2013,19,NC
PIC,Japan,2013,20,18
BIA,Japan,2013,21,NC
SUT,Japan,2013,22,14
VET,Malaysia,2013,1,1
MAS,Malaysia,2013,2,5
ALO,Malaysia,2013,3,NC
HAM,Malaysia,2013,4,3
WEB,Malaysia,2013,5,2
ROS,Malaysia,2013,6,4
BUT,Malaysia,2013,7,17
SUT,Malaysia,2013,8,NC
PER,Malaysia,2013,9,9
RAI,Malaysia,2013,10,7
GRO,Malaysia,2013,11,6
HUL,Malaysia,2013,12,8
RIC,Malaysia,2013,13,18
GUT,Malaysia,2013,14,12
DIR,Malaysia,2013,15,NC
MAL,Malaysia,2013,16,NC
VER,Malaysia,2013,17,10
BOT,Malaysia,2013,18,11
BIA,Malaysia,2013,19,13
PIC,Malaysia,2013,20,14
CHI,Malaysia,2013,21,16
VDG,Malaysia,2013,22,15
ROS,Monaco,2013,1,1
HAM,Monaco,2013,2,4
VET,Monaco,2013,3,2
WEB,Monaco,2013,4,3
RAI,Monaco,2013,5,10
ALO,Monaco,2013,6,7
PER,Monaco,2013,7,16
SUT,Monaco,2013,8,5
BUT,Monaco,2013,9,6
VER,Monaco,2013,10,8
HUL,Monaco,2013,11,11
RIC,Monaco,2013,12,NC
GRO,Monaco,2013,13,NC
BOT,Monaco,2013,14,12
VDG,Monaco,2013,15,15
MAL,Monaco,2013,16,NC
DIR,Monaco,2013,17,9
PIC,Monaco,2013,18,NC
GUT,Monaco,2013,19,13
BIA,Monaco,2013,20,NC
MAS,Monaco,2013,21,NC
CHI,Monaco,2013,22,14
VET,Singapore,2013,1,1
ROS,Singapore,2013,2,4
GRO,Singapore,2013,3,NC
WEB,Singapore,2013,4,15
HAM,Singapore,2013,5,5
MAS,Singapore,2013,6,6
ALO,Singapore,2013,7,2
BUT,Singapore,2013,8,7
RIC,Singapore,2013,9,NC
GUT,Singapore,2013,10,12
HUL,Singapore,2013,11,9
VER,Singapore,2013,12,14
RAI,Singapore,2013,13,3
PER,Singapore,2013,14,8
SUT,Singapore,2013,15,10
BOT,Singapore,2013,16,13
DIR,Singapore,2013,17,20
MAL,Singapore,2013,18,11
PIC,Singapore,2013,19,19
VDG,Singapore,2013,20,16
BIA,Singapore,2013,21,18
CHI,Singapore,2013,22,17
VET,South Korea,2013,1,1
HAM,South Korea,2013,2,5
GRO,South Korea,2013,3,3
ROS,South Korea,2013,4,7
ALO,South Korea,2013,5,6
MAS,South Korea,2013,6,9
HUL,South Korea,2013,7,4
GUT,South Korea,2013,8,11
RAI,South Korea,2013,9,2
PER,South Korea,2013,10,10
BUT,South Korea,2013,11,8
RIC,South Korea,2013,12,19
WEB,South Korea,2013,13,NC
SUT,South Korea,2013,14,20
DIR,South Korea,2013,15,NC
VER,South Korea,2013,16,18
BOT,South Korea,2013,17,12
MAL,South Korea,2013,18,13
PIC,South Korea,2013,19,14
VDG,South Korea,2013,20,15
CHI,South Korea,2013,21,17
BIA,South Korea,2013,22,16
ROS,Spain,2013,1,6
HAM,Spain,2013,2,12
VET,Spain,2013,3,4
RAI,Spain,2013,4,2
ALO,Spain,2013,5,1
GRO,Spain,2013,6,NC
WEB,Spain,2013,7,5
PER,Spain,2013,8,9
MAS,Spain,2013,9,3
DIR,Spain,2013,10,7
RIC,Spain,2013,11,10
VER,Spain,2013,12,NC
SUT,Spain,2013,13,13
BUT,Spain,2013,14,8
HUL,Spain,2013,15,15
BOT,Spain,2013,16,16
MAL,Spain,2013,17,14
VDG,Spain,2013,18,NC
GUT,Spain,2013,19,11
BIA,Spain,2013,20,18
CHI,Spain,2013,21,19
PIC,Spain,2013,22,17
VET,United States,2013,1,1
WEB,United States,2013,2,3
GRO,United States,2013,3,2
HUL,United States,2013,4,6
HAM,United States,2013,5,4
ALO,United States,2013,6,5
PER,United States,2013,7,7
KOV,United States,2013,8,14
BOT,United States,2013,9,8
RIC,United States,2013,10,11
DIR,United States,2013,11,15
ROS,United States,2013,12,9
MAS,United States,2013,13,12
VER,United States,2013,14,16
BUT,United States,2013,15,10
SUT,United States,2013,16,NC
MAL,United States,2013,17,17
VDG,United States,2013,18,19
BIA,United States,2013,19,18
GUT,United States,2013,20,13
CHI,United States,2013,21,21
PIC,United States,2013,22,20
ROS,Abu Dhabi,2014,1,14
HAM,Abu Dhabi,2014,2,1
BOT,Abu Dhabi,2014,3,3
MAS,Abu Dhabi,2014,4,2
KVY,Abu Dhabi,2014,5,NC
BUT,Abu Dhabi,2014,6,5
RAI,Abu Dhabi,2014,7,10
ALO,Abu Dhabi,2014,8,9
MAG,Abu Dhabi,2014,9,11
VER,Abu Dhabi,2014,10,12
PER,Abu Dhabi,2014,11,7
HUL,Abu Dhabi,2014,12,6
SUT,Abu Dhabi,2014,13,16
GUT,Abu Dhabi,2014,14,15
MAL,Abu Dhabi,2014,15,NC
KOB,Abu Dhabi,2014,16,NC
STE,Abu Dhabi,2014,17,17
GRO,Abu Dhabi,2014,18,13
HAM,Australia,2014,1,NC
RIC,Australia,2014,2,EX
ROS,Australia,2014,3,1
MAG,Australia,2014,4,2
ALO,Australia,2014,5,4
VER,Australia,2014,6,8
HUL,Australia,2014,7,6
KVY,Australia,2014,8,9
MAS,Australia,2014,9,NC
BUT,Australia,2014,10,3
RAI,Australia,2014,11,7
VET,Australia,2014,12,NC
SUT,Australia,2014,13,11
KOB,Australia,2014,14,NC
BOT,Australia,2014,15,5
PER,Australia,2014,16,10
CHI,Australia,2014,17,13
BIA,Australia,2014,18,NC
ERI,Australia,2014,19,NC
GUT,Australia,2014,20,12
MAL,Australia,2014,21,NC
MAS,Austria,2014,1,4
BOT,Austria,2014,2,3
ROS,Austria,2014,3,1
ALO,Austria,2014,4,5
RIC,Austria,2014,5,8
MAG,Austria,2014,6,7
KVY,Austria,2014,7,NC
RAI,Austria,2014,8,10
HAM,Austria,2014,9,2
HUL,Austria,2014,10,9
BUT,Austria,2014,11,11
VET,Austria,2014,12,NC
MAL,Austria,2014,13,12
VER,Austria,2014,14,NC
PER,Austria,2014,15,6
SUT,Austria,2014,16,13
GUT,Austria,2014,17,19
BIA,Austria,2014,18,15
KOB,Austria,2014,19,16
ERI,Austria,2014,20,18
CHI,Austria,2014,21,17
ROS,Bahrain,2014,1,2
HAM,Bahrain,2014,2,1
BOT,Bahrain,2014,3,8
PER,Bahrain,2014,4,3
RAI,Bahrain,2014,5,10
BUT,Bahrain,2014,6,17
MAS,Bahrain,2014,7,7
MAG,Bahrain,2014,8,NC
ALO,Bahrain,2014,9,9
VET,Bahrain,2014,10,6
HUL,Bahrain,2014,11,5
KVY,Bahrain,2014,12,11
RIC,Bahrain,2014,13,4
VER,Bahrain,2014,14,NC
GUT,Bahrain,2014,15,NC
GRO,Bahrain,2014,16,12
MAL,Bahrain,2014,17,14
KOB,Bahrain,2014,18,15
BIA,Bahrain,2014,19,16
ERI,Bahrain,2014,20,NC
CHI,Bahrain,2014,21,13
SUT,Bahrain,2014,22,NC
ROS,Belgium,2014,1,2
HAM,Belgium,2014,2,NC
VET,Belgium,2014,3,5
ALO,Belgium,2014,4,7
RIC,Belgium,2014,5,1
BOT,Belgium,2014,6,3
MAG,Belgium,2014,7,12
RAI,Belgium,2014,8,4
MAS,Belgium,2014,9,13
BUT,Belgium,2014,10,6
KVY,Belgium,2014,11,9
VER,Belgium,2014,12,11
PER,Belgium,2014,13,8
SUT,Belgium,2014,14,14
GRO,Belgium,2014,15,NC
BIA,Belgium,2014,16,18
MAL,Belgium,2014,17,NC
HUL,Belgium,2014,18,10
CHI,Belgium,2014,19,16
GUT,Belgium,2014,20,15
LOT,Belgium,2014,21,NC
ERI,Belgium,2014,22,17
ROS,Brazil,2014,1,1
HAM,Brazil,2014,2,2
MAS,Brazil,2014,3,3
BOT,Brazil,2014,4,10
BUT,Brazil,2014,5,4
VET,Brazil,2014,6,5
MAG,Brazil,2014,7,9
ALO,Brazil,2014,8,6
RIC,Brazil,2014,9,NC
RAI,Brazil,2014,10,7
GUT,Brazil,2014,11,14
HUL,Brazil,2014,12,8
SUT,Brazil,2014,13,16
GRO,Brazil,2014,14,17
VER,Brazil,2014,15,13
MAL,Brazil,2014,16,12
KVY,Brazil,2014,17,11
PER,Brazil,2014,18,15
ROS,Canada,2014,1,2
HAM,Canada,2014,2,NC
VET,Canada,2014,3,3
BOT,Canada,2014,4,7
MAS,Canada,2014,5,12
RIC,Canada,2014,6,1
ALO,Canada,2014,7,6
VER,Canada,2014,8,8
BUT,Canada,2014,9,4
RAI,Canada,2014,10,10
HUL,Canada,2014,11,5
MAG,Canada,2014,12,9
PER,Canada,2014,13,11
GRO,Canada,2014,14,NC
KVY,Canada,2014,15,NC
SUT,Canada,2014,16,13
MAL,Canada,2014,17,NC
CHI,Canada,2014,18,NC
BIA,Canada,2014,19,NC
ERI,Canada,2014,20,NC
KOB,Canada,2014,21,NC
HAM,China,2014,1,1
RIC,China,2014,2,4
VET,China,2014,3,5
ROS,China,2014,4,2
ALO,China,2014,5,3
MAS,China,2014,6,15
BOT,China,2014,7,7
HUL,China,2014,8,6
VER,China,2014,9,12
GRO,China,2014,10,NC
RAI,China,2014,11,8
BUT,China,2014,12,11
KVY,China,2014,13,10
SUT,China,2014,14,NC
MAG,China,2014,15,13
PER,China,2014,16,9
GUT,China,2014,17,16
KOB,China,2014,18,18
BIA,China,2014,19,17
ERI,China,2014,20,20
CHI,China,2014,21,19
MAL,China,2014,22,14
ROS,Germany,2014,1,1
BOT,Germany,2014,2,2
MAS,Germany,2014,3,NC
MAG,Germany,2014,4,9
RIC,Germany,2014,5,6
VET,Germany,2014,6,4
ALO,Germany,2014,7,5
KVY,Germany,2014,8,NC
HUL,Germany,2014,9,7
PER,Germany,2014,10,10
BUT,Germany,2014,11,8
RAI,Germany,2014,12,11
VER,Germany,2014,13,13
GRO,Germany,2014,14,NC
SUT,Germany,2014,15,NC
GUT,Germany,2014,16,14
BIA,Germany,2014,17,15
MAL,Germany,2014,18,12
KOB,Germany,2014,19,16
HAM,Germany,2014,20,3
CHI,Germany,2014,21,17
ROS,Great Britain,2014,1,NC
VET,Great Britain,2014,2,5
BUT,Great Britain,2014,3,4
HUL,Great Britain,2014,4,8
MAG,Great Britain,2014,5,7
HAM,Great Britain,2014,6,1
PER,Great Britain,2014,7,11
RIC,Great Britain,2014,8,3
KVY,Great Britain,2014,9,9
VER,Great Britain,2014,10,10
GRO,Great Britain,2014,11,12
BIA,Great Britain,2014,12,14
SUT,Great Britain,2014,13,13
BOT,Great Britain,2014,14,2
MAS,Great Britain,2014,15,NC
ALO,Great Britain,2014,16,6
CHI,Great Britain,2014,17,16
RAI,Great Britain,2014,18,NC
GUT,Great Britain,2014,19,NC
MAL,Great Britain,2014,20,17
ERI,Great Britain,2014,21,NC
KOB,Great Britain,2014,22,15
ROS,Hungary,2014,1,4
VET,Hungary,2014,2,7
BOT,Hungary,2014,3,8
RIC,Hungary,2014,4,1
ALO,Hungary,2014,5,2
MAS,Hungary,2014,6,5
BUT,Hungary,2014,7,10
VER,Hungary,2014,8,9
HUL,Hungary,2014,9,NC
KVY,Hungary,2014,10,14
SUT,Hungary,2014,11,11
PER,Hungary,2014,12,NC
GUT,Hungary,2014,13,NC
GRO,Hungary,2014,14,NC
BIA,Hungary,2014,15,15
RAI,Hungary,2014,16,6
KOB,Hungary,2014,17,NC
CHI,Hungary,2014,18,16
ERI,Hungary,2014,19,NC
MAL,Hungary,2014,20,13
HAM,Italy,2014,1,1
ROS,Italy,2014,2,2
BOT,Italy,2014,3,4
MAS,Italy,2014,4,3
MAG,Italy,2014,5,10
BUT,Italy,2014,6,8
ALO,Italy,2014,7,NC
VET,Italy,2014,8,6
RIC,Italy,2014,9,5
PER,Italy,2014,10,7
RAI,Italy,2014,11,9
VER,Italy,2014,12,13
HUL,Italy,2014,13,12
SUT,Italy,2014,14,15
GUT,Italy,2014,15,20
MAL,Italy,2014,16,14
GRO,Italy,2014,17,16
KOB,Italy,2014,18,17
BIA,Italy,2014,19,18
CHI,Italy,2014,20,NC
KVY,Italy,2014,21,11
ROS,Japan,2014,1,2
HAM,Japan,2014,2,1
BOT,Japan,2014,3,6
MAS,Japan,2014,4,7
ALO,Japan,2014,5,NC
RIC,Japan,2014,6,4
MAG,Japan,2014,7,14
BUT,Japan,2014,8,5
VET,Japan,2014,9,3
RAI,Japan,2014,10,12
PER,Japan,2014,11,10
KVY,Japan,2014,12,11
HUL,Japan,2014,13,8
SUT,Japan,2014,14,21
GUT,Japan,2014,15,13
GRO,Japan,2014,16,15
ERI,Japan,2014,17,17
BIA,Japan,2014,18,20
KOB,Japan,2014,19,19
VER,Japan,2014,20,9
CHI,Japan,2014,21,18
MAL,Japan,2014,22,16
HAM,Malaysia,2014,1,1
VET,Malaysia,2014,2,3
ROS,Malaysia,2014,3,2
ALO,Malaysia,2014,4,4
RIC,Malaysia,2014,5,NC
RAI,Malaysia,2014,6,12
HUL,Malaysia,2014,7,5
MAG,Malaysia,2014,8,9
VER,Malaysia,2014,9,NC
BUT,Malaysia,2014,10,6
KVY,Malaysia,2014,11,10
GUT,Malaysia,2014,12,NC
MAS,Malaysia,2014,13,7
PER,Malaysia,2014,14,NC
GRO,Malaysia,2014,15,11
MAL,Malaysia,2014,16,NC
SUT,Malaysia,2014,17,NC
BOT,Malaysia,2014,18,8
BIA,Malaysia,2014,19,NC
KOB,Malaysia,2014,20,13
CHI,Malaysia,2014,21,15
ERI,Malaysia,2014,22,14
ROS,Monaco,2014,1,1
HAM,Monaco,2014,2,2
RIC,Monaco,2014,3,3
VET,Monaco,2014,4,NC
ALO,Monaco,2014,5,4
RAI,Monaco,2014,6,12
VER,Monaco,2014,7,NC
MAG,Monaco,2014,8,10
KVY,Monaco,2014,9,NC
PER,Monaco,2014,10,NC
HUL,Monaco,2014,11,5
BUT,Monaco,2014,12,6
